CUSTOMER_ID,CUSTOMER_AGE,REGION_DENSITY
POL047031,41,5410
POL041153,57,4990
POL012826,52,34738
POL002601,45,34738
POL045290,54,34738
POL012832,54,27003
POL052235,44,17804
POL035050,40,13051
POL038912,39,8794
POL040746,44,4076
POL023982,58,73430
POL048856,37,4076
POL033033,41,34738
POL017630,50,4990
POL026720,37,8794
POL017314,41,34738
POL053781,36,34738
POL056252,62,34738
POL000454,49,8794
POL058110,36,5410
POL007214,36,13051
POL041040,36,20905
POL001441,49,27003
POL054689,36,34738
POL025346,59,8794
POL012060,45,34738
POL003380,37,13051
POL020278,56,8794
POL003818,46,27003
POL019413,38,27003
POL001831,40,27003
POL038939,44,27003
POL009985,53,65567
POL042268,36,8794
POL009172,46,34791
POL000989,47,4076
POL017060,48,27003
POL016845,56,27742
POL036871,35,8794
POL045450,46,8794
POL008882,49,8794
POL008233,43,35036
POL053798,56,8794
POL050267,41,34738
POL042718,53,73430
POL046668,45,27003
POL055387,43,4076
POL023729,38,13051
POL006858,51,34791
POL034796,37,4076
POL055209,36,4076
POL039657,40,27003
POL027462,49,27003
POL023036,45,4076
POL049416,41,27003
POL055002,43,17804
POL049978,53,6108
POL016170,40,20905
POL000088,37,5410
POL053895,60,4990
POL002872,40,4076
POL021107,46,8794
POL006254,46,27742
POL026304,51,8794
POL030708,44,73430
POL026049,52,34738
POL025427,37,4076
POL002950,48,8794
POL043810,44,4076
POL056131,55,27742
POL000254,44,73430
POL009160,44,34738
POL017553,43,8794
POL020239,38,8794
POL015196,42,27003
POL037526,54,8794
POL026831,45,8794
POL034549,37,27003
POL041292,39,34738
POL004577,45,4076
POL012089,49,27003
POL036536,35,4076
POL011015,50,8794
POL002526,41,7788
POL036804,48,8794
POL031579,41,34738
POL024414,53,8794
POL018797,58,8794
POL022952,50,34738
POL014403,49,290
POL026058,46,6108
POL024571,47,6108
POL027446,35,8794
POL007976,53,8794
POL013509,58,8794
POL017291,45,8794
POL045714,48,34738
POL045139,40,8794
POL034105,40,34738
POL039830,35,73430
POL054203,37,16733
POL003188,41,8794
POL011974,37,5410
POL008763,36,6112
POL022486,36,4990
POL032383,35,17804
POL022071,54,34738
POL013339,57,6112
POL013753,38,27003
POL045797,65,34791
POL012232,39,13051
POL045734,43,4990
POL013530,57,8794
POL001608,39,8794
POL050564,40,8794
POL010551,41,4076
POL006186,37,8794
POL037460,38,6108
POL013285,41,7788
POL022440,38,4076
POL002378,48,8794
POL031441,36,17804
POL057431,51,4076
POL002667,54,4076
POL024483,43,34738
POL022630,43,27003
POL039425,49,17804
POL044589,59,6108
POL024047,36,8794
POL043830,50,8794
POL034676,45,27003
POL019466,41,73430
POL031426,37,8794
POL056976,39,34738
POL031097,49,21622
POL037310,55,27003
POL016402,56,4076
POL045821,53,27003
POL036196,39,17804
POL022746,35,8794
POL009436,54,20905
POL039606,37,8794
POL057939,49,8794
POL005927,50,8794
POL006789,37,34738
POL037580,57,8794
POL053006,61,6112
POL000983,37,8794
POL003066,45,8794
POL055432,43,27003
POL009825,52,8794
POL043008,43,6112
POL021478,35,5410
POL031558,62,73430
POL049352,57,7788
POL015951,56,4076
POL044571,44,5410
POL044558,36,34738
POL012986,43,6108
POL023525,49,8794
POL018694,40,34738
POL008083,52,8794
POL049516,47,8794
POL052434,46,5410
POL042563,48,16206
POL045196,46,6112
POL058050,57,34738
POL043227,50,7788
POL028681,47,8794
POL008166,47,5410
POL045508,47,65567
POL040011,35,8794
POL017882,57,34738
POL051000,58,21622
POL003085,43,34738
POL033307,35,34738
POL039256,47,27003
POL046543,62,34738
POL039505,40,4076
POL033253,59,8794
POL039316,44,6108
POL044928,40,34738
POL015168,54,8794
POL042581,49,34738
POL021151,44,6112
POL013855,40,5410
POL014534,37,8794
POL045294,36,73430
POL016109,35,4990
POL057018,62,34738
POL002749,37,34791
POL008886,39,20905
POL009208,41,8794
POL005325,35,17804
POL005547,36,34791
POL006868,35,5410
POL032950,40,27003
POL036831,37,5410
POL046409,42,27003
POL018988,39,13051
POL000753,60,8794
POL019961,41,8794
POL009158,54,17804
POL042741,46,8794
POL047967,40,8794
POL003629,48,4076
POL034183,54,4990
POL047960,42,27003
POL056188,47,4076
POL006761,42,8794
POL042604,41,290
POL030954,43,8794
POL000567,47,3264
POL019860,41,27003
POL000828,44,290
POL047311,37,4076
POL001722,43,5410
POL045411,49,8794
POL003598,49,73430
POL005536,36,8794
POL054416,50,4076
POL022598,36,34738
POL012658,44,34738
POL006462,48,34791
POL015214,39,8794
POL022847,41,13051
POL036497,51,5410
POL006136,52,73430
POL019591,52,34791
POL037939,43,27003
POL004526,52,7788
POL002039,51,4076
POL048022,49,4076
POL023792,49,8794
POL053304,36,27003
POL012622,43,27003
POL041039,41,7788
POL045020,40,34738
POL015416,35,27003
POL055325,38,4076
POL000514,40,4990
POL023422,36,34738
POL052878,66,8794
POL009074,36,17804
POL053106,40,27003
POL048413,40,27003
POL010234,40,8794
POL053692,39,34738
POL009932,38,34738
POL012930,56,73430
POL029031,48,8794
POL021701,39,4076
POL049142,46,8794
POL002883,53,34738
POL014505,49,34738
POL049297,41,17804
POL053801,40,34738
POL041404,60,73430
POL000081,61,27003
POL047988,44,5410
POL014379,48,6108
POL041405,35,8794
POL003149,35,8794
POL010574,50,4990
POL035019,56,8794
POL029205,53,4076
POL031730,35,6112
POL048507,50,73430
POL023975,37,27003
POL003808,45,27003
POL027763,51,27003
POL051605,39,34738
POL047495,35,5410
POL029964,44,27003
POL011199,39,8794
POL014015,35,27003
POL017472,49,8794
POL014573,57,3264
POL024088,59,7788
POL008636,42,5410
POL013077,43,8794
POL057252,47,34738
POL006289,50,4076
POL046607,44,8794
POL017656,44,8794
POL044418,51,73430
POL051396,45,73430
POL042164,37,6112
POL041656,36,6112
POL015329,48,8794
POL025818,44,4990
POL052796,53,8794
POL025571,48,6108
POL026343,55,34738
POL058573,40,73430
POL021733,37,27003
POL043255,55,8794
POL033597,36,73430
POL044608,41,27003
POL053880,57,34791
POL042829,40,27003
POL052487,36,27003
POL010011,56,8794
POL009670,39,5410
POL030734,44,27742
POL046913,57,7788
POL037126,40,27003
POL030375,47,5410
POL017616,46,34791
POL030206,40,5410
POL015042,39,7788
POL006702,40,8794
POL031653,54,5410
POL047570,40,27742
POL016281,53,8794
POL046347,44,7788
POL027775,45,34738
POL025311,40,8794
POL040654,41,27003
POL047112,50,7788
POL051360,47,73430
POL016715,36,27003
POL048879,41,8794
POL020464,43,34738
POL001362,40,34738
POL042453,36,7788
POL011042,47,17804
POL012162,46,6112
POL026656,40,34738
POL011264,55,34738
POL051117,54,8794
POL031569,54,8794
POL048000,49,8794
POL040949,62,27003
POL040596,48,8794
POL002730,48,4076
POL033459,44,4076
POL046596,40,4076
POL050031,49,4076
POL012523,40,6112
POL013391,40,4990
POL040356,56,290
POL007509,48,34738
POL030449,60,7788
POL040808,40,8794
POL038468,35,27003
POL016778,40,27003
POL008686,47,4076
POL020899,53,4076
POL037322,45,65567
POL057506,43,6112
POL037808,60,8794
POL058420,40,8794
POL026278,47,8794
POL034048,39,27003
POL022748,35,7788
POL034979,53,8794
POL034532,56,35036
POL045138,36,34738
POL038944,45,21622
POL007805,37,8794
POL051774,64,8794
POL002676,49,73430
POL015664,36,5410
POL020658,36,34738
POL032708,47,8794
POL019163,45,16206
POL017046,39,27003
POL036280,49,7788
POL018268,41,8794
POL005602,41,5410
POL058047,40,4076
POL056491,64,27003
POL028829,40,27003
POL048703,52,4076
POL051545,52,8794
POL040971,44,4076
POL031967,40,27003
POL044943,43,8794
POL026182,56,13051
POL055899,40,4990
POL006175,43,34738
POL007190,66,34738
POL050854,48,27003
POL056574,45,27003
POL055525,41,8794
POL056473,40,4076
POL028603,52,17804
POL038964,40,5410
POL024787,37,8794
POL049700,40,8794
POL055649,39,34738
POL023020,39,5410
POL050332,37,8794
POL046190,41,4076
POL035462,44,4076
POL014898,57,34738
POL007741,39,17804
POL057285,50,34791
POL002007,35,27003
POL005073,40,27003
POL048610,48,34738
POL014578,46,6112
POL041822,48,6112
POL010546,36,8794
POL002543,37,8794
POL038306,39,27003
POL057378,45,6108
POL010009,47,4076
POL047292,48,27003
POL048135,36,4076
POL036047,47,5410
POL036368,39,27742
POL001577,35,34738
POL057614,44,7788
POL034036,52,34738
POL029827,45,5410
POL018037,53,7788
POL000814,43,8794
POL001144,61,7788
POL034209,39,17804
POL006719,52,6108
POL039335,37,27742
POL029712,48,8794
POL037587,40,5410
POL020482,40,4076
POL012378,40,27003
POL036569,35,27003
POL053280,45,8794
POL016288,36,8794
POL043124,57,8794
POL010646,40,4076
POL042425,43,34738
POL001747,48,7788
POL004369,53,8794
POL058386,43,34738
POL017085,47,4076
POL037196,51,27003
POL048963,37,8794
POL056482,47,8794
POL025791,48,4990
POL042574,48,8794
POL025228,44,8794
POL002657,50,4990
POL000052,41,27003
POL057292,50,73430
POL029845,54,27003
POL057100,43,8794
POL009837,35,6112
POL045091,43,4076
POL021454,44,4076
POL004422,53,6112
POL047788,43,8794
POL044218,48,27003
POL000710,49,8794
POL038978,42,8794
POL039214,38,73430
POL044136,51,3264
POL028699,35,27003
POL002940,55,8794
POL022073,56,6108
POL022787,44,7788
POL050900,46,8794
POL008549,36,34791
POL036953,37,4076
POL028626,57,6108
POL048499,40,5410
POL035924,42,5410
POL026441,36,8794
POL048268,38,27003
POL033769,44,8794
POL020762,45,34738
POL039738,35,4076
POL035675,46,8794
POL039468,52,4076
POL003191,55,34738
POL006327,40,27003
POL038148,44,4076
POL048769,39,4076
POL035479,39,290
POL021578,39,34738
POL001725,54,20905
POL035196,35,27003
POL056767,41,27003
POL036828,45,73430
POL001019,53,8794
POL044828,36,73430
POL013776,48,290
POL047639,37,27742
POL027225,59,8794
POL031257,47,4990
POL025719,51,8794
POL015939,35,8794
POL007182,40,34738
POL044432,44,8794
POL029539,48,5410
POL052518,50,8794
POL007853,36,4076
POL006305,54,27003
POL025935,41,7788
POL024404,44,34738
POL036821,35,4076
POL040709,36,73430
POL006645,36,5410
POL024867,56,27742
POL022958,40,6108
POL016603,43,8794
POL039522,40,34791
POL032884,61,34738
POL028957,43,27003
POL042603,43,4076
POL022403,40,7788
POL042334,37,34791
POL043813,37,27003
POL035167,37,27003
POL014584,60,4076
POL048503,35,27003
POL050132,42,73430
POL049759,57,8794
POL052576,44,34738
POL014496,35,4076
POL007760,39,17804
POL055055,52,5410
POL013955,35,27003
POL038559,48,34791
POL025299,35,4990
POL000611,51,17804
POL031102,45,5410
POL040273,60,6108
POL011225,40,21622
POL051112,53,27742
POL000290,36,4076
POL036084,49,73430
POL027350,45,8794
POL052034,36,17804
POL053947,35,8794
POL000348,37,27003
POL049944,37,5410
POL033127,49,6108
POL047125,40,6112
POL020200,54,8794
POL001964,40,4076
POL015179,44,27003
POL002514,35,27003
POL047353,46,8794
POL022378,45,3264
POL007029,55,34738
POL000467,39,17804
POL049723,53,5410
POL032149,57,27003
POL031600,49,13051
POL004474,48,8794
POL035183,43,8794
POL048818,40,34738
POL000142,48,4076
POL013331,35,34738
POL031873,39,4990
POL000050,44,34738
POL033194,37,17804
POL008437,43,7788
POL038992,45,34738
POL029423,39,34738
POL048725,45,34738
POL033120,39,5410
POL057483,40,27003
POL005580,47,34738
POL016470,45,27003
POL032603,35,34738
POL036717,46,4990
POL039345,54,34738
POL032340,50,8794
POL000256,45,6108
POL035339,49,73430
POL048217,44,4990
POL056932,53,34791
POL050855,40,34791
POL055678,48,65567
POL022769,40,27003
POL034681,45,21622
POL000662,48,5410
POL025848,45,8794
POL009971,36,27003
POL004772,47,73430
POL038193,51,34738
POL052136,49,17804
POL044384,37,27003
POL022145,39,5410
POL026202,42,17804
POL023206,59,27742
POL029836,35,8794
POL008016,48,4076
POL036770,39,4076
POL013647,35,34791
POL008656,48,73430
POL033144,42,34791
POL049046,44,4076
POL034373,36,27003
POL058235,35,5410
POL046562,41,5410
POL048370,36,34791
POL003747,47,8794
POL037017,48,73430
POL027361,35,7788
POL041908,53,8794
POL058119,35,34738
POL028240,43,5410
POL011733,40,27003
POL009685,36,8794
POL000941,54,8794
POL001120,54,17804
POL013437,58,7788
POL006774,39,27003
POL019850,64,8794
POL029408,49,8794
POL017632,45,65567
POL020812,43,5410
POL021035,40,8794
POL049443,44,73430
POL013630,39,34738
POL046579,38,16733
POL055638,44,7788
POL001002,48,34738
POL034121,40,4076
POL012785,47,73430
POL020986,44,35036
POL028807,44,4076
POL015716,35,7788
POL017202,50,17804
POL019947,49,34738
POL015798,49,8794
POL054546,60,34738
POL034432,36,73430
POL032339,40,7788
POL014260,40,5410
POL047203,46,8794
POL018154,47,27003
POL057449,35,4076
POL007650,48,8794
POL012714,44,17804
POL020998,41,4990
POL006391,53,5410
POL006791,41,7788
POL019525,41,8794
POL005022,40,4076
POL011942,43,73430
POL001440,52,34738
POL006688,45,8794
POL049959,57,27003
POL004790,49,6112
POL051096,62,27003
POL043639,43,34791
POL002861,39,27003
POL042835,51,34738
POL020243,56,5410
POL048245,45,8794
POL009219,36,4076
POL024943,41,35036
POL020196,50,5410
POL046963,38,8794
POL008926,54,17804
POL056247,35,290
POL027304,54,7788
POL039030,35,6108
POL022664,48,6108
POL055954,37,27003
POL027729,49,8794
POL035777,45,8794
POL043269,41,27003
POL021301,43,27003
POL055030,53,5410
POL039494,35,6112
POL048188,56,8794
POL041581,40,27003
POL024120,56,34738
POL014642,56,8794
POL012339,52,27003
POL055836,51,34738
POL026919,48,73430
POL035861,54,34791
POL046728,54,6112
POL025029,42,34738
POL015435,58,8794
POL031098,41,5410
POL039817,56,27003
POL000344,42,27742
POL035980,35,34738
POL042057,40,8794
POL040982,39,8794
POL001529,54,8794
POL012827,50,8794
POL014131,41,34738
POL013635,53,34791
POL055337,38,8794
POL051901,40,73430
POL015931,64,4076
POL012244,56,6112
POL009956,41,34738
POL003118,52,17804
POL001801,49,8794
POL029983,44,290
POL006712,40,34738
POL017681,36,34738
POL036741,49,8794
POL021060,57,6112
POL010523,46,4076
POL047045,37,27003
POL002222,56,34738
POL029912,39,17804
POL008162,37,34791
POL039989,50,5410
POL018196,41,34791
POL033070,49,8794
POL037485,41,27003
POL005820,37,16733
POL015463,54,6112
POL015873,54,8794
POL024298,47,6112
POL024519,42,8794
POL009278,49,4076
POL002060,40,8794
POL050829,43,73430
POL049301,36,27003
POL030067,39,7788
POL015559,41,4076
POL003009,45,27742
POL056806,49,8794
POL041641,35,34738
POL005367,51,27003
POL040688,35,17804
POL032999,61,34791
POL057192,40,73430
POL037665,41,8794
POL017208,35,8794
POL031955,44,4076
POL036478,36,4076
POL007510,54,4076
POL005976,47,8794
POL029158,43,4076
POL052341,48,8794
POL043289,52,34738
POL004776,46,8794
POL024022,42,27003
POL029542,37,8794
POL021067,46,4076
POL001863,40,5410
POL003026,41,8794
POL045480,41,4076
POL041224,48,8794
POL053688,48,4990
POL044553,43,34738
POL006304,44,8794
POL054510,49,27003
POL031234,48,8794
POL004880,41,8794
POL008266,63,8794
POL050593,46,6112
POL029747,56,4076
POL007085,49,34738
POL031936,53,4990
POL054679,36,34791
POL018918,36,6112
POL005173,53,7788
POL007423,51,4990
POL018742,38,17804
POL041312,43,34791
POL022953,41,4076
POL045008,43,73430
POL006388,54,27003
POL026888,35,4076
POL049866,47,73430
POL017831,61,290
POL015814,48,27742
POL031501,35,4076
POL029701,38,4990
POL021309,58,27003
POL033517,54,8794
POL035852,35,8794
POL045983,42,290
POL029105,45,4076
POL015961,38,5410
POL002713,48,27003
POL016643,37,8794
POL049045,56,17804
POL026842,37,27003
POL043432,49,8794
POL050391,53,8794
POL026716,44,5410
POL042722,49,8794
POL057630,45,4076
POL025477,49,73430
POL033333,46,34738
POL027369,39,34738
POL012174,45,7788
POL056522,41,27003
POL014509,49,16206
POL047668,37,6112
POL047890,48,8794
POL024806,49,27742
POL041260,56,7788
POL021040,56,4990
POL051821,52,4076
POL039652,48,34738
POL056544,54,8794
POL017441,40,34791
POL026981,65,27003
POL050208,37,13051
POL002897,47,6112
POL020791,52,6112
POL016763,40,8794
POL038558,40,5410
POL032831,49,27003
POL038822,39,4076
POL027948,39,17804
POL017058,44,13051
POL056004,40,5410
POL054027,35,8794
POL050730,52,34738
POL055278,48,8794
POL001973,37,5410
POL015353,52,73430
POL030755,49,8794
POL027745,45,34738
POL052363,40,27003
POL015001,63,27003
POL039088,36,6112
POL055974,65,27742
POL024130,41,8794
POL049916,62,4990
POL036263,48,34738
POL019350,59,5410
POL030535,47,34738
POL017051,43,17804
POL018967,49,27003
POL025974,56,8794
POL008790,36,27003
POL030428,43,8794
POL025435,54,17804
POL003481,45,73430
POL026472,48,27003
POL051057,35,4076
POL035622,43,73430
POL021255,39,6112
POL028200,35,5410
POL014595,40,5410
POL041033,60,34738
POL042203,38,8794
POL040631,44,4076
POL029895,48,4076
POL049356,38,4076
POL005792,36,34791
POL043550,40,13051
POL058507,48,34738
POL007709,50,7788
POL046451,42,35036
POL048767,49,34738
POL047546,43,8794
POL028625,40,8794
POL029793,35,5410
POL045202,39,6112
POL030765,48,5410
POL027319,41,8794
POL015240,39,6108
POL030379,45,13051
POL020638,40,5410
POL054908,43,4076
POL030834,52,34738
POL019758,59,8794
POL029113,44,4076
POL050607,47,17804
POL049518,43,8794
POL025096,54,6112
POL032982,35,8794
POL018546,54,4076
POL047743,35,6112
POL033521,43,6112
POL008250,54,17804
POL049854,50,27003
POL046098,41,8794
POL000007,41,6112
POL022951,41,4990
POL003293,39,27003
POL034582,40,8794
POL040942,40,6112
POL005461,40,4076
POL034333,58,34738
POL022189,47,7788
POL029231,40,8794
POL049223,41,16733
POL046431,50,34738
POL001785,49,8794
POL023562,40,8794
POL003690,36,4990
POL053012,43,4076
POL046905,39,8794
POL003515,39,34738
POL033093,38,290
POL046595,45,7788
POL051405,50,8794
POL009514,40,8794
POL041212,42,8794
POL021491,50,4990
POL001087,40,6112
POL018885,45,8794
POL014758,46,7788
POL056256,50,8794
POL027846,56,27003
POL025708,47,27003
POL041587,35,7788
POL041207,52,34738
POL056721,45,27003
POL053087,37,17804
POL025253,45,73430
POL038746,45,73430
POL040349,43,4076
POL028933,39,27003
POL011160,36,8794
POL042375,36,8794
POL012739,36,17804
POL019853,50,34738
POL053077,37,27003
POL032920,35,27003
POL051655,47,27742
POL031418,35,17804
POL022942,54,8794
POL024100,40,4076
POL014101,47,8794
POL012583,42,8794
POL050545,42,34738
POL019309,48,34738
POL015817,40,8794
POL017679,57,7788
POL032933,37,34791
POL010341,50,5410
POL027132,45,4076
POL051850,39,290
POL048913,39,6112
POL031842,45,27742
POL048035,40,8794
POL041658,50,8794
POL052452,41,5410
POL037416,42,4076
POL040281,41,4076
POL047747,50,4076
POL033749,50,5410
POL036012,52,7788
POL023320,35,27742
POL049543,47,34738
POL052349,40,73430
POL026225,35,6112
POL037887,39,6108
POL043318,41,34738
POL038244,40,27003
POL023731,46,8794
POL053850,57,27003
POL021388,53,34738
POL003479,47,4076
POL004914,50,73430
POL017287,40,8794
POL005475,40,6112
POL049562,43,8794
POL052354,41,5410
POL018150,40,21622
POL029194,36,5410
POL006900,54,27003
POL011221,36,8794
POL015928,40,27742
POL041544,54,27003
POL018537,43,73430
POL057435,52,4076
POL025288,41,73430
POL035318,56,8794
POL056780,40,8794
POL029374,48,4076
POL058350,58,34738
POL046118,38,8794
POL036018,50,4990
POL035821,51,4076
POL050588,37,35036
POL009792,36,5410
POL017420,39,4076
POL029411,40,73430
POL037655,41,27003
POL008134,40,8794
POL028003,47,4076
POL053766,49,34791
POL050048,43,4076
POL023283,42,34738
POL044046,49,34738
POL054889,48,34738
POL047352,65,7788
POL035273,57,7788
POL054907,48,34738
POL021519,51,5410
POL000284,48,8794
POL055582,52,4076
POL003022,56,34738
POL013036,35,4076
POL057885,44,27003
POL052112,49,17804
POL021791,41,8794
POL053204,42,4076
POL044450,43,8794
POL017967,35,8794
POL016428,48,4076
POL022661,39,7788
POL037504,51,4076
POL017169,45,17804
POL019485,46,27003
POL017722,40,5410
POL006222,38,8794
POL031742,49,27003
POL041394,35,8794
POL024713,36,6112
POL026972,52,65567
POL026006,39,8794
POL020927,59,34791
POL012252,46,8794
POL012778,42,290
POL023584,42,34738
POL008474,41,34738
POL024977,40,8794
POL043596,38,34738
POL053876,48,4076
POL028129,35,8794
POL008433,35,6112
POL033893,41,27003
POL016495,50,7788
POL044201,48,4076
POL025745,46,5410
POL022973,40,4990
POL004496,53,73430
POL058432,39,8794
POL045190,46,8794
POL053997,38,8794
POL055046,35,8794
POL010485,51,34791
POL031435,49,5410
POL037690,44,8794
POL023668,44,27003
POL025514,36,27003
POL044243,47,73430
POL033011,41,8794
POL042374,39,27003
POL039944,38,5410
POL041841,44,8794
POL038510,53,27003
POL019105,38,27003
POL047082,54,8794
POL051934,40,7788
POL047345,43,8794
POL004294,46,8794
POL008209,42,4076
POL054953,41,4076
POL028469,60,34738
POL008771,46,73430
POL019232,37,8794
POL012824,39,34738
POL022349,36,4076
POL008055,42,4990
POL015607,44,27003
POL054216,50,7788
POL051213,50,7788
POL028801,44,27003
POL050002,45,3264
POL020574,52,8794
POL034556,49,34738
POL048825,47,8794
POL043331,35,21622
POL026357,39,27003
POL006161,36,4076
POL035042,55,34738
POL044889,41,4076
POL016558,38,6112
POL027659,37,4990
POL001698,50,7788
POL023377,53,4076
POL041901,52,8794
POL012697,51,34738
POL057594,47,34791
POL050035,44,290
POL038929,46,34791
POL003665,50,6108
POL026417,43,4076
POL011679,47,27003
POL029931,60,8794
POL014970,46,8794
POL028034,36,34791
POL038068,55,8794
POL025498,54,6108
POL014065,38,7788
POL033072,41,34738
POL022006,36,73430
POL007147,45,27003
POL051914,36,4990
POL051628,40,34738
POL028780,39,6112
POL015307,48,34738
POL047599,40,27003
POL037220,41,16206
POL052290,40,34738
POL002688,38,34791
POL005567,50,8794
POL045634,54,4990
POL033944,37,27003
POL047600,57,27003
POL046957,45,8794
POL017870,54,34791
POL008235,40,4076
POL057186,35,34791
POL033936,40,4076
POL005875,46,8794
POL030769,56,4076
POL021865,43,7788
POL020283,48,8794
POL023849,49,34738
POL013001,38,34738
POL022036,40,73430
POL051499,46,73430
POL016655,62,34738
POL002617,48,27003
POL037318,47,8794
POL047025,35,17804
POL000513,60,5410
POL021056,59,8794
POL018781,41,34738
POL048191,42,8794
POL007848,44,8794
POL012181,35,7788
POL045950,52,34738
POL008750,37,73430
POL006381,44,4076
POL017133,40,8794
POL014871,59,6108
POL028822,47,5410
POL021853,35,290
POL006482,65,34738
POL019296,54,27003
POL014240,52,8794
POL018002,48,4990
POL055769,40,8794
POL001718,50,27003
POL006617,40,73430
POL021944,46,8794
POL041637,45,16206
POL040309,38,34738
POL031546,41,4076
POL037911,40,8794
POL051575,53,7788
POL009229,53,7788
POL027742,42,34738
POL054494,39,4990
POL026660,38,4076
POL032573,43,8794
POL015064,36,16733
POL031535,57,7788
POL020404,47,27003
POL037673,57,8794
POL037068,36,27003
POL041643,49,34738
POL007917,39,8794
POL058293,38,5410
POL004137,48,7788
POL045912,41,6112
POL043201,37,17804
POL002208,48,34738
POL018106,36,8794
POL015023,52,8794
POL040012,40,8794
POL037682,58,27003
POL026965,40,27003
POL006877,52,27003
POL052748,43,4076
POL036343,45,34738
POL013336,38,73430
POL057693,51,34738
POL012993,47,27003
POL010792,44,27003
POL029286,58,5410
POL022927,45,73430
POL033304,39,34738
POL024155,39,27003
POL044641,45,5410
POL047469,36,8794
POL054221,47,27003
POL044537,49,5410
POL028273,63,7788
POL058193,44,8794
POL020019,49,5410
POL031963,40,5410
POL027258,51,7788
POL012856,43,4076
POL028105,58,17804
POL055882,37,8794
POL052084,58,8794
POL033657,47,17804
POL025398,49,27003
POL024931,53,27003
POL017909,36,17804
POL038644,54,34738
POL019201,40,34791
POL011647,56,34738
POL013178,38,7788
POL023620,49,5410
POL000612,39,4076
POL046336,40,27003
POL049744,40,17804
POL022067,41,27003
POL000700,41,8794
POL050510,43,5410
POL036416,41,5410
POL046629,44,17804
POL004295,48,5410
POL020849,35,4990
POL011659,41,8794
POL053259,47,34738
POL034622,51,4076
POL001130,49,8794
POL020819,53,27003
POL039047,46,34738
POL010681,48,4990
POL012436,50,34738
POL048663,54,17804
POL052993,54,27003
POL005791,35,4076
POL013493,38,65567
POL000226,52,8794
POL006606,52,27003
POL030115,43,27003
POL008832,40,27742
POL028931,52,4076
POL038572,39,8794
POL039644,42,27003
POL056355,49,27003
POL007373,64,34738
POL048960,48,4076
POL046374,42,7788
POL056894,46,8794
POL020755,41,16206
POL045876,59,34738
POL057840,42,8794
POL045977,51,34738
POL017604,35,6112
POL058264,52,73430
POL042769,46,7788
POL000574,40,27003
POL030468,56,4076
POL031858,52,34738
POL044624,51,8794
POL045342,40,34738
POL019512,56,27003
POL023024,37,34738
POL017894,41,8794
POL011446,41,16206
POL010258,62,4076
POL032829,35,27003
POL029841,40,4990
POL009911,49,34738
POL013368,62,73430
POL053891,51,34738
POL008409,44,8794
POL047958,43,34791
POL025190,42,27003
POL027580,38,8794
POL031988,45,27003
POL051369,47,73430
POL034208,42,7788
POL017519,52,17804
POL055129,45,4076
POL032539,35,27003
POL056483,48,4076
POL035438,54,8794
POL022296,37,34738
POL028264,45,5410
POL001316,48,4076
POL002103,41,8794
POL036649,53,27003
POL040352,54,34738
POL050770,39,8794
POL024599,42,34738
POL042312,53,27003
POL010080,54,73430
POL053621,46,34738
POL003327,52,34738
POL044189,43,8794
POL021445,37,34738
POL042202,44,21622
POL032790,40,6112
POL007660,41,34738
POL010395,39,4076
POL007732,40,21622
POL040854,47,6112
POL033580,44,8794
POL020269,40,8794
POL033432,46,27742
POL018405,58,73430
POL045954,39,27742
POL057952,47,27003
POL001239,47,34738
POL010449,48,6112
POL008526,37,4076
POL009464,35,4076
POL045624,40,7788
POL015426,52,8794
POL007553,44,4990
POL003954,47,27003
POL033421,39,4990
POL045354,54,8794
POL015703,39,17804
POL000450,47,6112
POL016254,57,7788
POL051916,35,5410
POL035613,49,27003
POL005446,38,6108
POL057684,41,5410
POL047397,36,16206
POL023035,36,8794
POL006598,44,73430
POL022360,49,8794
POL044206,50,34738
POL051897,41,35036
POL010254,58,7788
POL006557,41,34738
POL038071,45,8794
POL015309,48,8794
POL024602,35,34738
POL016941,39,8794
POL037205,42,65567
POL035531,41,73430
POL006996,43,34738
POL017132,40,8794
POL008430,41,3264
POL009373,36,4990
POL031799,36,4076
POL027377,45,27003
POL016193,44,27003
POL017932,45,6112
POL011628,44,6112
POL018886,40,34738
POL057147,37,7788
POL056040,47,27003
POL009524,49,17804
POL026969,40,4076
POL005477,47,4076
POL020811,38,6112
POL005038,56,34738
POL040732,43,27742
POL000384,42,8794
POL040333,35,17804
POL027604,50,34738
POL022994,49,8794
POL057058,42,4990
POL050457,44,34738
POL031878,38,8794
POL037181,47,34738
POL002631,45,5410
POL004346,52,73430
POL048522,36,6112
POL034543,40,73430
POL056938,49,34738
POL015530,48,7788
POL028994,53,8794
POL030321,39,4990
POL047506,43,8794
POL026438,60,27742
POL041813,37,8794
POL025095,47,4076
POL009601,43,7788
POL040022,46,27003
POL056354,46,8794
POL037737,39,4076
POL008905,54,8794
POL030933,66,4990
POL054605,40,4076
POL024448,61,8794
POL015802,48,27003
POL057905,47,8794
POL044405,44,34738
POL009834,47,6112
POL055430,43,7788
POL004529,60,6108
POL057644,45,13051
POL030901,44,8794
POL031419,56,4990
POL055016,38,27003
POL026460,35,27003
POL025540,45,4076
POL020024,37,16733
POL025630,42,8794
POL055681,37,8794
POL040139,54,4076
POL039266,44,5410
POL011369,41,4076
POL026285,41,27003
POL042528,48,27742
POL057517,52,16206
POL044931,48,34738
POL034893,45,21622
POL019081,37,7788
